CountryCode,question_label,target_group,education,answer,percentage
Ireland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,Lower secondary or less,Dont know,0
Italy,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,Lower secondary or less,Always,14
Italy,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,Lower secondary or less,Often,17
Italy,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,Lower secondary or less,Rarely,28
Italy,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,Lower secondary or less,Never,40
Italy,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,Lower secondary or less,Dont know,0
Lithuania,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,Lower secondary or less,Always,48
Lithuania,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,Lower secondary or less,Often,18
Lithuania,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,Lower secondary or less,Rarely,19
Lithuania,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,Lower secondary or less,Never,15
Lithuania,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,Lower secondary or less,Dont know,0
Luxembourg,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,Lower secondary or less,Always,NA
Luxembourg,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,Lower secondary or less,Often,NA
Luxembourg,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,Lower secondary or less,Rarely,NA
Luxembourg,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,Lower secondary or less,Never,NA
Luxembourg,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,Lower secondary or less,Dont know,NA
Latvia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,Lower secondary or less,Always,41
Latvia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,Lower secondary or less,Often,24
Latvia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,Lower secondary or less,Rarely,17
Latvia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,Lower secondary or less,Never,18
Latvia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,Lower secondary or less,Dont know,0
Malta,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,Lower secondary or less,Always,NA
Malta,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,Lower secondary or less,Often,NA
Malta,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,Lower secondary or less,Rarely,NA
Malta,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,Lower secondary or less,Never,NA
Malta,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,Lower secondary or less,Dont know,NA
Netherlands,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,Lower secondary or less,Always,16
Netherlands,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,Lower secondary or less,Often,19
Netherlands,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,Lower secondary or less,Rarely,32
Netherlands,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,Lower secondary or less,Never,32
Netherlands,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,Lower secondary or less,Dont know,0
Poland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,Lower secondary or less,Always,35
Poland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,Lower secondary or less,Often,26
Poland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,Lower secondary or less,Rarely,24
Poland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,Lower secondary or less,Never,15
Poland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,Lower secondary or less,Dont know,0
Portugal,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,Lower secondary or less,Always,12
Portugal,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,Lower secondary or less,Often,18
Portugal,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,Lower secondary or less,Rarely,28
Portugal,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,Lower secondary or less,Never,41
Portugal,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,Lower secondary or less,Dont know,1
Romania,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,Lower secondary or less,Always,38
Romania,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,Lower secondary or less,Often,21
Romania,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,Lower secondary or less,Rarely,21
Romania,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,Lower secondary or less,Never,19
Romania,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,Lower secondary or less,Dont know,0
Sweden,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,Lower secondary or less,Always,16
Sweden,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,Lower secondary or less,Often,17
Sweden,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,Lower secondary or less,Rarely,28
Sweden,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,Lower secondary or less,Never,40
Sweden,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,Lower secondary or less,Dont know,0
Slovenia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,Lower secondary or less,Always,13
Slovenia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,Lower secondary or less,Often,17
Slovenia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,Lower secondary or less,Rarely,31
Slovenia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,Lower secondary or less,Never,38
Slovenia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,Lower secondary or less,Dont know,0
Slovakia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,Lower secondary or less,Always,23
Slovakia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,Lower secondary or less,Often,20
Slovakia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,Lower secondary or less,Rarely,31
Slovakia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,Lower secondary or less,Never,26
Slovakia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,Lower secondary or less,Dont know,0
United Kingdom,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,Lower secondary or less,Always,13
United Kingdom,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,Lower secondary or less,Often,27
United Kingdom,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,Lower secondary or less,Rarely,35
United Kingdom,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,Lower secondary or less,Never,25
United Kingdom,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,Lower secondary or less,Dont know,0
EU-28,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,Lower secondary or less,Always,18
EU-28,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,Lower secondary or less,Often,21
