CountryCode,question_label,target_group,age,answer,percentage
Luxembourg,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Lesbian women,18-24,Dont know,NA
Latvia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Lesbian women,18-24,Always,30
Latvia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Lesbian women,18-24,Often,26
Latvia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Lesbian women,18-24,Rarely,21
Latvia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Lesbian women,18-24,Never,22
Latvia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Lesbian women,18-24,Dont know,0
Malta,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Lesbian women,18-24,Always,15
Malta,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Lesbian women,18-24,Often,25
Malta,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Lesbian women,18-24,Rarely,44
Malta,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Lesbian women,18-24,Never,15
Malta,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Lesbian women,18-24,Dont know,0
Netherlands,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Lesbian women,18-24,Always,6
Netherlands,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Lesbian women,18-24,Often,40
Netherlands,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Lesbian women,18-24,Rarely,43
Netherlands,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Lesbian women,18-24,Never,11
Netherlands,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Lesbian women,18-24,Dont know,1
Poland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Lesbian women,18-24,Always,20
Poland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Lesbian women,18-24,Often,37
Poland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Lesbian women,18-24,Rarely,30
Poland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Lesbian women,18-24,Never,14
Poland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Lesbian women,18-24,Dont know,0
Portugal,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Lesbian women,18-24,Always,15
Portugal,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Lesbian women,18-24,Often,28
Portugal,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Lesbian women,18-24,Rarely,44
Portugal,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Lesbian women,18-24,Never,13
Portugal,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Lesbian women,18-24,Dont know,0
Romania,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Lesbian women,18-24,Always,22
Romania,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Lesbian women,18-24,Often,32
Romania,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Lesbian women,18-24,Rarely,32
Romania,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Lesbian women,18-24,Never,14
Romania,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Lesbian women,18-24,Dont know,0
Sweden,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Lesbian women,18-24,Always,3
Sweden,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Lesbian women,18-24,Often,18
Sweden,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Lesbian women,18-24,Rarely,53
Sweden,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Lesbian women,18-24,Never,25
Sweden,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Lesbian women,18-24,Dont know,0
Slovenia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Lesbian women,18-24,Always,16
Slovenia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Lesbian women,18-24,Often,44
Slovenia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Lesbian women,18-24,Rarely,32
Slovenia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Lesbian women,18-24,Never,8
Slovenia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Lesbian women,18-24,Dont know,0
Slovakia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Lesbian women,18-24,Always,25
Slovakia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Lesbian women,18-24,Often,35
Slovakia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Lesbian women,18-24,Rarely,32
Slovakia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Lesbian women,18-24,Never,8
Slovakia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Lesbian women,18-24,Dont know,0
United Kingdom,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Lesbian women,18-24,Always,10
United Kingdom,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Lesbian women,18-24,Often,43
United Kingdom,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Lesbian women,18-24,Rarely,38
United Kingdom,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Lesbian women,18-24,Never,10
United Kingdom,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Lesbian women,18-24,Dont know,0
EU-28,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Lesbian women,18-24,Always,14
EU-28,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Lesbian women,18-24,Often,34
EU-28,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Lesbian women,18-24,Rarely,36
EU-28,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Lesbian women,18-24,Never,16
EU-28,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Lesbian women,18-24,Dont know,0
North Macedonia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Lesbian women,18-24,Always,57
North Macedonia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Lesbian women,18-24,Often,29
North Macedonia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Lesbian women,18-24,Rarely,4
North Macedonia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Lesbian women,18-24,Never,10
North Macedonia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Lesbian women,18-24,Dont know,0
Serbia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Lesbian women,18-24,Always,33
Serbia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Lesbian women,18-24,Often,26
Serbia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Lesbian women,18-24,Rarely,23
Serbia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Lesbian women,18-24,Never,16
Serbia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Lesbian women,18-24,Dont know,2
Austria,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Lesbian women,25-39,Always,2
Austria,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Lesbian women,25-39,Often,20
Austria,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Lesbian women,25-39,Rarely,59
Austria,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Lesbian women,25-39,Never,19
