CountryCode,question_label,target_group,age,answer,percentage
Malta,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,15-17,Always,NA
Malta,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,15-17,Often,NA
Malta,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,15-17,Rarely,NA
Malta,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,15-17,Never,NA
Malta,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,15-17,Dont know,NA
Netherlands,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,15-17,Always,6
Netherlands,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,15-17,Often,31
Netherlands,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,15-17,Rarely,29
Netherlands,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,15-17,Never,34
Netherlands,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,15-17,Dont know,0
Poland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,15-17,Always,33
Poland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,15-17,Often,25
Poland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,15-17,Rarely,24
Poland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,15-17,Never,19
Poland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,15-17,Dont know,0
Portugal,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,15-17,Always,10
Portugal,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,15-17,Often,30
Portugal,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,15-17,Rarely,31
Portugal,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,15-17,Never,28
Portugal,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,15-17,Dont know,1
Romania,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,15-17,Always,38
Romania,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,15-17,Often,22
Romania,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,15-17,Rarely,18
Romania,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,15-17,Never,22
Romania,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,15-17,Dont know,0
Sweden,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,15-17,Always,22
Sweden,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,15-17,Often,11
Sweden,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,15-17,Rarely,41
Sweden,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,15-17,Never,26
Sweden,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,15-17,Dont know,0
Slovenia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,15-17,Always,NA
Slovenia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,15-17,Often,NA
Slovenia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,15-17,Rarely,NA
Slovenia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,15-17,Never,NA
Slovenia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,15-17,Dont know,NA
Slovakia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,15-17,Always,24
Slovakia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,15-17,Often,18
Slovakia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,15-17,Rarely,31
Slovakia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,15-17,Never,27
Slovakia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,15-17,Dont know,0
United Kingdom,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,15-17,Always,20
United Kingdom,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,15-17,Often,23
United Kingdom,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,15-17,Rarely,31
United Kingdom,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,15-17,Never,27
United Kingdom,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,15-17,Dont know,0
EU-28,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,15-17,Always,19
EU-28,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,15-17,Often,25
EU-28,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,15-17,Rarely,30
EU-28,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,15-17,Never,27
EU-28,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,15-17,Dont know,0
North Macedonia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,15-17,Always,NA
North Macedonia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,15-17,Often,NA
North Macedonia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,15-17,Rarely,NA
North Macedonia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,15-17,Never,NA
Serbia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,15-17,Always,43
Serbia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,15-17,Often,30
Serbia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,15-17,Rarely,17
Serbia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,15-17,Never,10
Austria,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual women,15-17,Always,0
Austria,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual women,15-17,Often,6
Austria,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual women,15-17,Rarely,38
Austria,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual women,15-17,Never,54
Austria,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual women,15-17,Dont know,2
Belgium,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual women,15-17,Always,NA
Belgium,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual women,15-17,Often,NA
Belgium,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual women,15-17,Rarely,NA
Belgium,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual women,15-17,Never,NA
Belgium,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual women,15-17,Dont know,NA
Bulgaria,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual women,15-17,Always,9
Bulgaria,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual women,15-17,Often,13
Bulgaria,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual women,15-17,Rarely,23
Bulgaria,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual women,15-17,Never,53
Bulgaria,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual women,15-17,Dont know,2
Cyprus,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual women,15-17,Always,6
Cyprus,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual women,15-17,Often,6
Cyprus,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual women,15-17,Rarely,30
Cyprus,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual women,15-17,Never,59
Cyprus,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual women,15-17,Dont know,0
Czechia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual women,15-17,Always,4
Czechia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual women,15-17,Often,7
Czechia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual women,15-17,Rarely,31
Czechia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual women,15-17,Never,59
Czechia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual women,15-17,Dont know,0
Germany,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual women,15-17,Always,1
Germany,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual women,15-17,Often,8
Germany,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual women,15-17,Rarely,38
