CountryCode,question_label,target_group,age,answer,percentage
Germany,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,15-17,In a healthcare setting (hospital or other medical service),20
Germany,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,15-17,Public premises or buildings,49
Germany,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,15-17,Other ,22
Germany,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,15-17,Dont Know ,8
Estonia,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,15-17,My home ,58
Estonia,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,15-17,Around my family ,67
Estonia,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,15-17,School ,45
Estonia,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,15-17,Workplace ,37
Estonia,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,15-17,"A cafe, restaurant, pub, club",52
Estonia,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,15-17,Public transport ,62
Estonia,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,15-17,"In the street, a square, park, car park or other public place",59
Estonia,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,15-17,In a healthcare setting (hospital or other medical service),30
Estonia,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,15-17,Public premises or buildings,52
Estonia,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,15-17,Other ,19
Estonia,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,15-17,Dont Know ,9
Greece,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,15-17,My home ,37
Greece,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,15-17,Around my family ,60
Greece,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,15-17,School ,58
Greece,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,15-17,Workplace ,19
Greece,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,15-17,"A cafe, restaurant, pub, club",40
Greece,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,15-17,Public transport ,47
Greece,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,15-17,"In the street, a square, park, car park or other public place",57
Greece,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,15-17,In a healthcare setting (hospital or other medical service),15
Greece,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,15-17,Public premises or buildings,46
Greece,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,15-17,Other ,18
Greece,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,15-17,Dont Know ,1
Spain,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,15-17,My home ,20
Spain,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,15-17,Around my family ,29
Spain,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,15-17,School ,32
Spain,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,15-17,Workplace ,9
Spain,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,15-17,"A cafe, restaurant, pub, club",29
Spain,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,15-17,Public transport ,35
Spain,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,15-17,"In the street, a square, park, car park or other public place",50
Spain,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,15-17,In a healthcare setting (hospital or other medical service),11
Spain,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,15-17,Public premises or buildings,20
Spain,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,15-17,Other ,21
Spain,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,15-17,Dont Know ,11
Finland,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,15-17,My home ,34
Finland,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,15-17,Around my family ,27
Finland,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,15-17,School ,42
Finland,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,15-17,Workplace ,27
Finland,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,15-17,"A cafe, restaurant, pub, club",32
Finland,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,15-17,Public transport ,49
Finland,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,15-17,"In the street, a square, park, car park or other public place",52
Finland,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,15-17,In a healthcare setting (hospital or other medical service),23
Finland,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,15-17,Public premises or buildings,31
Finland,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,15-17,Other ,12
Finland,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,15-17,Dont Know ,19
France,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,15-17,My home ,22
