CountryCode,question_label,target_group,subset,answer,percentage
Italy,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Lesbian women,"In unpaid, voluntary work",Rarely,16
Italy,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Lesbian women,"In unpaid, voluntary work",Never,35
Italy,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Lesbian women,"In unpaid, voluntary work",Dont know,1
Malta,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Lesbian women,"In unpaid, voluntary work",Always,NA
Malta,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Lesbian women,"In unpaid, voluntary work",Often,NA
Malta,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Lesbian women,"In unpaid, voluntary work",Rarely,NA
Malta,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Lesbian women,"In unpaid, voluntary work",Never,NA
Malta,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Lesbian women,"In unpaid, voluntary work",Dont know,NA
Netherlands,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Lesbian women,"In unpaid, voluntary work",Always,NA
Netherlands,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Lesbian women,"In unpaid, voluntary work",Often,NA
Netherlands,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Lesbian women,"In unpaid, voluntary work",Rarely,NA
Netherlands,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Lesbian women,"In unpaid, voluntary work",Never,NA
Netherlands,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Lesbian women,"In unpaid, voluntary work",Dont know,NA
Poland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Lesbian women,"In unpaid, voluntary work",Always,NA
Poland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Lesbian women,"In unpaid, voluntary work",Often,NA
Poland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Lesbian women,"In unpaid, voluntary work",Rarely,NA
Poland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Lesbian women,"In unpaid, voluntary work",Never,NA
Poland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Lesbian women,"In unpaid, voluntary work",Dont know,NA
Portugal,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Lesbian women,"In unpaid, voluntary work",Always,NA
Portugal,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Lesbian women,"In unpaid, voluntary work",Often,NA
Portugal,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Lesbian women,"In unpaid, voluntary work",Rarely,NA
Portugal,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Lesbian women,"In unpaid, voluntary work",Never,NA
Portugal,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Lesbian women,"In unpaid, voluntary work",Dont know,NA
Romania,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Lesbian women,"In unpaid, voluntary work",Always,NA
Romania,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Lesbian women,"In unpaid, voluntary work",Often,NA
Romania,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Lesbian women,"In unpaid, voluntary work",Rarely,NA
Romania,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Lesbian women,"In unpaid, voluntary work",Never,NA
Romania,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Lesbian women,"In unpaid, voluntary work",Dont know,NA
Slovenia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Lesbian women,"In unpaid, voluntary work",Always,NA
Slovenia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Lesbian women,"In unpaid, voluntary work",Often,NA
Slovenia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Lesbian women,"In unpaid, voluntary work",Rarely,NA
Slovenia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Lesbian women,"In unpaid, voluntary work",Never,NA
Slovenia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Lesbian women,"In unpaid, voluntary work",Dont know,NA
United Kingdom,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Lesbian women,"In unpaid, voluntary work",Always,11
United Kingdom,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Lesbian women,"In unpaid, voluntary work",Often,37
United Kingdom,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Lesbian women,"In unpaid, voluntary work",Rarely,39
United Kingdom,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Lesbian women,"In unpaid, voluntary work",Never,14
United Kingdom,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Lesbian women,"In unpaid, voluntary work",Dont know,0
EU-28,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Lesbian women,"In unpaid, voluntary work",Always,14
EU-28,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Lesbian women,"In unpaid, voluntary work",Often,31
EU-28,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Lesbian women,"In unpaid, voluntary work",Rarely,33
EU-28,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Lesbian women,"In unpaid, voluntary work",Never,22
EU-28,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Lesbian women,"In unpaid, voluntary work",Dont know,0
North Macedonia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Lesbian women,"In unpaid, voluntary work",Always,NA
North Macedonia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Lesbian women,"In unpaid, voluntary work",Often,NA
North Macedonia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Lesbian women,"In unpaid, voluntary work",Rarely,NA
Serbia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Lesbian women,"In unpaid, voluntary work",Always,NA
Serbia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Lesbian women,"In unpaid, voluntary work",Often,NA
Serbia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Lesbian women,"In unpaid, voluntary work",Rarely,NA
Austria,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Lesbian women,Unemployed,Always,NA
Austria,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Lesbian women,Unemployed,Often,NA
Austria,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Lesbian women,Unemployed,Rarely,NA
Austria,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Lesbian women,Unemployed,Never,NA
Belgium,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Lesbian women,Unemployed,Always,NA
Belgium,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Lesbian women,Unemployed,Often,NA
Belgium,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Lesbian women,Unemployed,Rarely,NA
Belgium,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Lesbian women,Unemployed,Never,NA
